Churn,CellPlan,Sex,Age,Fee,PhoneBrand,default,student,balance,income,maritl,race,education,region,jobclass,health,health_ins,logwage,wage,grp1,state,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
0,3,male,16,8.05,S,No,No,704.184519980701,31515.9816788054,2. Married,3. Asian,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.66275783168157,105.927810775063,F,SD,98.49,106.09,105.93,100.3,99.25,95.58,100.78,95.23,98.36,96.63
0,3,male,19,14.5,S,No,No,555.623436676053,40837.7316360849,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.59061783348625,267.901086855275,A,ME,96.06,89.66,112.75,120.52,92.99,98.66,115.29,82.39,101.91,101.1
1,2,female,34,13,S,No,No,1073.49826059844,44764.1105476201,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.65321251377534,104.921506533664,G,CA,102.52,104.97,110.07,92.31,88.99,107.39,104.48,94.3,92.95,94.15
1,1,female,39,55.9,S,No,No,1126.2230230127,32842.6523719603,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.84509804001426,127.115743812184,S,NH,97.17,90.26,76.38,94.35,77.73,92.27,94.15,99.5,85.83,97.04
1,3,male,32,7.925,S,No,Yes,649.773318564214,15708.2963812027,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.06069784035361,157.700527725737,G,NC,108.68,99.06,78.96,116.67,98.15,103.78,94.24,91.75,82.98,99.43
1,2,female,25,30,S,No,No,977.657620997298,43743.4967298485,2. Married,3. Asian,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,5,148.413159102577,G,TN,107.2,94.46,99.16,84.6,105.02,103.54,112.89,92.99,106.72,91.39
1,1,female,39,110.8833,C,No,No,1049.88996420613,42637.5110638279,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.17609125905568,65.1108537153447,A,MN,110.56,97.54,107.56,111.45,94.13,98.99,87.14,111.51,101.11,105.62
0,2,male,54,26,S,No,Yes,1383.5663330639,15764.345875927,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.65321251377534,104.921506533664,G,WY,102.44,93.45,84.19,84.38,105.56,114.15,97.57,101.9,96.22,96.24
0,1,male,36,40.125,C,No,Yes,1095.46573957961,14065.1675680038,2. Married,3. Asian,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.36172783601759,78.3924668009837,R,PA,111.14,90.16,107.07,104.71,107.84,94.91,105.63,99.7,98.99,92.63
1,1,female,18,79.65,S,No,No,1089.3717909992,30224.5961304622,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.93601079571521,139.213788138664,A,CT,99.23,101.96,89.54,100.36,104,99.74,102.56,130.3,108.74,100.54
0,2,male,47,15,S,No,No,605.220968306144,21792.3215199717,1. Never Married,3. Asian,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.72427586960079,112.6488963421,B,HI,109.33,87.83,102.59,96.48,77.18,90.78,77.24,86.86,103.25,93.74
1,1,male,60,79.2,C,No,No,1033.88539901665,49262.0453292257,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.38021124171161,79.8549003093467,K,TX,98.42,97.15,99.98,90.56,97.93,95.92,105.58,99.79,92.54,101.97
0,3,male,22,8.05,S,No,No,1604.72055375478,38186.9850695393,4. Divorced,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.17609125905568,65.1108537153447,M,MS,93.18,97,88.24,103.67,102.64,84.87,96.65,88.43,82.54,116.96
0,3,male,35,7.125,S,No,No,826.327025939312,24679.715044052,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.7160033436348,111.720849360989,Q,VA,87.8,93.61,117.45,81.35,101.1,102.54,116.43,96.74,99.68,93.03
1,1,female,52,78.2667,C,No,Yes,1176.14682328504,16670.6807862768,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.65321251377534,104.921506533664,S,VA,92.91,117.43,107.18,101.11,106.38,115.67,115.7,94.47,110.5,95.42
0,3,male,47,7.25,S,No,Yes,1275.02319938737,19937.0980337404,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.17609125905568,176.989650489877,B,SD,92.51,81.31,128.62,95.13,98.16,86.59,120.82,110.27,91.63,96.7
0,2,male,37,26,S,No,Yes,1290.28314005644,23538.9441422913,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.60205999132796,99.6894636984864,K,NH,105.76,100.31,107.18,111.98,106.07,90.65,93.67,102.18,111.73,109.17
0,3,male,36,24.15,S,No,No,1133.47419931933,51414.4959558752,2. Married,2. Black,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.65321251377534,104.921506533664,Z,NM,99.48,87.91,96.71,115.13,92.37,99.54,98.84,99.75,106.04,121.43
0,3,male,49,0,S,No,No,837.412566855277,37400.4928845625,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.26007138798508,70.8150386167557,V,SC,93.7,86.59,98.7,92.73,106.68,81.81,83.73,95.67,108.37,113.83
1,1,male,49,56.9292,C,No,Yes,379.082166688415,18280.3670338005,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.54406804435028,94.0727147457005,F,MI,91.02,99.54,94.53,97.52,99.71,93.7,98.23,85.63,95.1,105.69
1,2,female,24,27,S,No,Yes,1134.16627849803,12453.3635924034,2. Married,2. Black,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.84509804001426,127.115743812184,M,MA,115.13,121.88,87.18,101.34,97.87,96.24,92.38,94.52,97.92,92.97
0,3,male,44,8.05,S,No,No,0,39120.0847898987,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.57978359661681,97.4932940453934,A,NH,97.63,114.22,78.29,110.85,125.65,88.99,80.06,95.71,79.84,122.54
1,1,male,35,26.55,C,No,No,1491.17480280474,59394.3830781267,4. Divorced,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.69897000433602,109.833985642199,G,DE,87.51,101.83,100.01,112.96,93.37,97.78,93.62,114.15,89.65,89.68
0,3,male,36,15.55,S,No,Yes,1695.35958565634,9582.94189712211,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.32014628611105,75.1996281485946,L,SD,95.7,93.47,115.44,112.88,122.82,108.33,93.72,95.15,97.97,100.49
0,3,male,30,7.8958,S,No,No,705.57332763872,54589.2398684094,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.17609125905568,65.1108537153447,T,MO,100.93,120.43,103.89,96.61,105.02,102.32,95.75,102.04,102.04,85.03
1,1,male,27,30.5,S,No,No,239.193366265676,33743.2265524886,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.98677173426625,146.462838515063,Z,DE,108.33,97.66,96.85,106.04,101.96,97.07,107.66,124.73,97.42,100.61
1,2,female,22,41.5792,C,No,Yes,1183.71064142778,12428.6145139245,2. Married,3. Asian,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.39794000867204,81.2832532842527,I,CO,99.15,91.09,107.91,109.21,105.04,96.79,102.28,93.07,87.9,111.32
1,1,female,40,153.4625,S,No,No,898.761838912064,38267.08157841,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.84509804001426,127.115743812184,Y,CO,101.12,86.43,101.89,116.45,85.81,82.71,102.62,94.06,93.72,93.89
0,3,female,39,31.275,S,No,Yes,1524.29040044934,11719.5934790985,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.30102999566398,73.7757432746946,Z,AL,89.61,94.16,105.84,91.14,118.56,94.9,99.61,103.91,115.44,109.45
0,3,male,35,8.05,S,No,No,777.023737418038,35115.0185512798,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.17609125905568,65.1108537153447,X,ID,107.96,116.68,105.15,121.73,122.01,101.46,103.91,111.07,106.57,111.2
1,2,female,24,65,S,No,No,1394.79581919528,26074.9343643672,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.60205999132796,99.6894636984864,M,UT,101,110.86,98.3,107.15,98.77,103.66,107.09,87.56,102.03,77.75
0,3,male,34,14.4,S,No,Yes,0,20476.1557245306,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.38021124171161,79.8549003093467,U,AR,107.37,105.58,110.41,110.37,90.52,93.55,119.95,114.33,110.03,108.55
0,3,female,26,16.1,S,No,No,62.5715751601826,47946.7670938155,5. Separated,1. White,1. < HS Grad,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.30102999566398,73.7757432746946,U,CT,115.47,83.63,103.21,89.24,88.66,110.32,103.16,111.99,108.73,104.52
1,2,female,4,39,S,Yes,No,1981.45181538436,28127.8954733126,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.47712125471966,87.9810327856054,R,AZ,101.79,97.28,84.42,95.26,93.29,111.97,102.55,117.23,102.61,93.26
0,2,male,26,10.5,S,No,No,514.054034777825,50053.261925801,2. Married,3. Asian,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.77815125038364,118.884359339886,P,AK,97.17,110.92,106.26,99.3,93.22,100.72,99.25,104.31,94.31,102.91
0,3,male,27,14.4542,C,No,No,722.788038958828,53714.186065152,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.65082021253478,284.524740902214,I,VA,92.33,96.86,119.74,92.37,103.29,87.3,85.95,97.97,105.43,95.28
1,1,male,42,52.5542,S,No,No,152.866304156592,33716.8640608,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.77815125038364,118.884359339886,A,TX,94.24,93.18,103.03,94.27,95.82,89.64,102.32,109.24,105.5,102.82
1,3,male,20,15.7417,C,No,No,293.184772853638,35390.2875967122,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.67209785793572,106.921814091211,B,FL,90.85,100.52,119.9,88.72,63.29,103.23,90.32,86.3,90.63,86.55
0,3,male,21,7.8542,S,No,No,0,38613.6204965308,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.60530504614111,100.013486924706,C,MO,103.7,92.91,104.8,101.23,89.7,104.42,110.55,84.9,104.04,112.23
0,3,male,21,16.1,S,No,Yes,645.36685722913,17878.3643114477,2. Married,2. Black,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.69019608002851,108.874525834712,A,KS,85.32,96.45,105.45,112.29,95.76,103.5,88.96,100.85,81.38,100.32
0,1,male,61,32.3208,S,No,Yes,1515.15283305045,26046.7720831097,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.74036268949424,114.475713290347,I,IN,82.55,123.95,97.67,94.12,109.24,112.53,90.24,111.57,84.35,96.53
0,2,male,57,12.35,Q,No,Yes,767.439505481761,18846.4892212338,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.7481880270062,115.375038556391,D,CT,93.33,105.51,79.44,81.61,93.11,99.76,108.61,99.09,99.69,90.63
1,1,female,21,77.9583,S,No,Yes,491.879747053414,21715.226298099,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.8750612633917,130.982177377461,P,MI,110.84,112.49,88.53,104.98,88.76,89.31,109.03,89.94,93.55,81.94
0,3,male,26,7.8958,S,No,No,0,41389.4352722328,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.38021124171161,79.8549003093467,A,OH,101.23,100.49,98.2,105.06,112.89,112.1,115.05,92.58,83.77,125.34
1,1,male,80,30,S,No,No,0,34589.4880601879,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.67209785793572,106.921814091211,A,KY,95.06,95.44,89,105.24,109.66,91.24,117.88,111.66,95.92,102.9
0,3,male,51,7.0542,S,No,No,509.155164105994,40132.6592071943,4. Divorced,1. White,3. Some College,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,3.13385812520333,22.9624006796429,E,OK,106.7,106.58,84.31,106.25,85.8,101.2,102.42,103.04,99.82,105.13
1,1,male,32,30.5,C,No,Yes,965.587370085486,16440.0996975194,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.74651743741465,115.182455126581,V,TX,96.49,85.15,99.52,70.19,101.51,105.38,104.29,112.6,98.45,100.06
0,3,female,9,27.9,S,No,Yes,1868.54007230747,20489.5981077627,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.64345267648619,103.90247060316,T,VT,98.85,114.69,94.02,118.87,80.31,98.68,105.91,90.86,118.22,101.51
1,2,female,28,13,S,No,No,403.49720580419,41803.7781625719,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.21748394421391,184.469464222499,H,RI,100.73,97.78,124.17,104.6,108.65,104.07,96.68,90.48,106.69,86.52
0,3,male,32,7.925,S,No,No,593.14362506876,37670.9350241925,1. Never Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.75044127844004,314.32933644529,E,KY,110.89,69.78,101.1,103.91,79.79,99.66,92.44,96.71,85.06,99.6
0,2,male,31,26.25,S,No,No,0,44547.8655465918,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.60205999132796,99.6894636984864,F,AZ,112.93,91.31,104.5,88.13,92.14,88.73,100.27,118.45,88.16,108.52
0,3,female,41,39.6875,S,No,No,742.290015884451,39367.1933081303,1. Never Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.85733249643127,128.680488220624,B,VT,112.83,95.86,104.91,104.44,107.49,93.44,97.88,99.4,95.04,95.71
0,3,male,20,7.8542,S,No,Yes,1110.10045653192,13013.6105672136,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.47712125471966,87.9810327856054,B,NY,109.79,119.89,100.5,92.46,88.79,93.23,91.93,94.61,95.09,98.6
1,1,female,24,69.3,C,No,No,771.551295297819,49440.4012944686,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4,54.5981500331442,D,NV,103.29,99.21,106.55,102.11,104.43,107.21,113.27,90.58,103.19,95.35
0,3,female,2,27.9,S,No,No,624.338891497583,42492.7530686958,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.60205999132796,99.6894636984864,B,RI,118.8,85.16,105.32,98.63,107.24,111.53,80.4,110.78,90.99,123.87
1,3,female,0.75,19.2583,C,No,Yes,499.957229779348,22884.9525653222,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.77815125038364,118.884359339886,B,CA,120.43,97.13,107.71,100.13,93.07,82.02,98.64,93.75,101.26,106.92
1,1,male,48,76.7292,C,No,No,1088.63752037344,60650.0361323175,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.52353837170365,92.1611220323496,N,PA,113.29,90.99,109.93,106.8,102.94,85.98,94.1,97.49,92.35,101.01
0,3,male,19,7.8958,S,No,No,1556.49192796768,49669.6688731681,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.84509804001426,127.115743812184,U,UT,97.8,84.26,110.44,99.44,106.54,101.63,93.76,94.84,111.95,109.43
1,1,male,56,35.5,C,No,Yes,797.084335731408,23558.6830823662,1. Never Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,3.73062079788728,41.7049904993395,S,AL,89.6,93.32,100.58,95.01,94.34,109.81,101.85,96.36,100.02,100.95
1,3,female,23,7.55,S,No,No,415.99250259786,38215.6780429903,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.69897000433602,109.833985642199,B,WA,101.93,81.44,87.37,91.73,102.2,93.08,90.82,100.29,105.33,99.85
1,2,female,18,23,S,No,Yes,538.232681166002,26833.0396297828,2. Married,3. Asian,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.41497334797082,82.6796372966372,A,MA,94.45,126.84,73.46,97.1,88.33,99.97,114.51,108.99,100.63,86.98
0,3,male,21,8.4333,S,No,Yes,1181.93470239963,21086.0820079429,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.62689955920852,277.79948020565,L,SC,102.75,102.78,95.51,95.07,103.19,101.72,86.79,89.67,92.34,82.49
0,3,female,18,6.75,Q,No,Yes,836.020688627074,9271.78992423107,1. Never Married,1. White,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.60205999132796,99.6894636984864,E,WI,94.49,106.25,84.83,109.75,90.76,84.84,112.68,110.29,96.96,95.82
0,2,male,24,73.5,S,No,No,104.443215077792,46928.0054911712,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.17609125905568,176.989650489877,S,KY,109.21,88.49,96.82,100.98,100.99,106.29,107.67,95.34,109.45,100
0,3,female,32,15.5,Q,No,No,564.209478577945,53196.6230194221,1. Never Married,1. White,1. < HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.43136376415899,84.0459576539924,S,SC,121.89,112.96,97.57,95.03,96.39,83.22,119.15,106.17,98.2,92.51
0,2,male,23,13,S,No,Yes,804.53940215468,25091.4607662506,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,5.09691001300806,163.515863976238,X,CA,109.64,105.22,102.93,104.23,91.12,111.8,110.81,123.08,102.98,99.66
0,1,male,58,113.275,C,No,No,1028.95364023327,21218.3035199452,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.39794000867204,81.2832532842527,I,AZ,107.42,90.61,116.72,94.81,117.99,111.18,111.89,97.47,102.88,113.24
1,1,male,50,133.65,S,No,No,748.746583667659,8983.85690177194,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.8750612633917,130.982177377461,Z,MT,100.37,98.92,116.98,119.19,102.05,87.62,119.15,107.46,100.32,112.23
0,3,male,40,7.225,C,No,No,66.6320807349912,28735.9741149412,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.84509804001426,127.115743812184,Z,AZ,121.81,96,109.19,87.55,115.1,87.7,94.59,115.84,92.08,100.51
0,1,male,47,25.5875,S,No,No,452.802228898258,48034.2377125974,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.27875360095283,72.1504556815713,B,CA,99.2,112.87,102.32,98.4,98.26,105.98,97.86,102.82,95.24,98.75
0,3,male,36,7.4958,S,No,Yes,798.460510113667,27724.0657528508,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.65321251377534,104.921506533664,X,OH,113.76,98.36,104.22,110.22,91.45,102.99,105.68,82.75,94.76,109.85
1,3,male,20,7.925,S,No,Yes,1941.90292814168,23467.126966094,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,5.23044892137827,186.876677628007,V,AK,115.75,110.85,99.52,93.67,95.48,98.9,104.48,104.21,111.61,99.45
0,2,male,32,73.5,S,No,No,1446.10101191515,22996.4323020653,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.17609125905568,176.989650489877,S,MI,101.6,107.3,84.06,97.97,100.76,91.92,115.87,87.15,101.2,103.71
0,2,male,25,13,S,No,No,761.064098290519,61580.034125346,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.93951925261862,139.703071527658,H,PA,67.47,97.01,119.49,104.11,122.06,101.15,93.18,104.05,105.41,96.47
0,3,male,43,8.05,S,No,No,1350.17272835748,43147.4555837922,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.30102999566398,73.7757432746946,N,TN,96.7,99.5,111.87,89.85,97.15,98.2,89.21,94.63,102.27,95.34
1,2,female,40,39,S,No,No,380.950200559961,36943.3619940607,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.19312459835446,66.2294082943902,L,MD,104.57,91.38,111.74,109.98,111.88,100.55,114.22,95.51,94.02,115.65
0,1,male,31,52,S,No,Yes,1602.84960709395,15906.466797439,1. Never Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.39794000867204,81.2832532842527,P,NM,86.96,95.02,94.94,83.68,95.92,112.99,101.12,84.94,96.07,99.54
0,2,male,70,10.5,S,No,No,147.61011548848,37588.5626099252,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.65321251377534,104.921506533664,Y,LA,87.09,86.04,105.78,97.66,109.98,95.65,104.52,90.24,92.38,110.35
1,2,male,31,13,S,No,No,0,36283.0801271054,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.69897000433602,109.833985642199,G,NE,109.06,95.76,104.92,83.45,90.31,91.91,108.82,100.99,100.53,69.96
0,3,male,18,7.775,S,No,Yes,733.072512376335,18818.1673820965,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.04139268515823,154.68529299563,H,IN,72.04,96.35,84.33,91.67,107.59,94.78,94.54,90.4,110.17,91.05
0,3,male,24.5,8.05,S,No,Yes,1082.74797626804,26096.3370339348,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.67209785793572,106.921814091211,T,NH,102.34,97.82,98.32,123.09,100.83,97.12,104.35,121.12,96.81,99.04
1,3,female,18,9.8417,S,No,No,779.657300310476,40804.4757033746,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.62689955920852,277.79948020565,T,VA,97.31,124.99,103.78,97.36,90.31,93.57,90.86,88.19,98.65,103.01
